start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
27-09-2016,13,21,27-09-2016,14,43,Sep,2016,Business,Lahore,Lahore,15.771532,Temporary Site,82,11.54014537,Tuesday,Afternoon
27-09-2016,19,14,27-09-2016,20,34,Sep,2016,Business,Lahore,Unknown Location,11.748182,Temporary Site,80,8.8111365,Tuesday,Evening
28-09-2016,17,21,28-09-2016,19,36,Sep,2016,Business,Islamabad,Unknown Location,32.99147,Temporary Site,135,14.66287556,Wednesday,Afternoon
29-09-2016,16,13,29-09-2016,18,47,Sep,2016,Business,Unknown Location,Islamabad,20.277684,Temporary Site,154,7.900396364,Thursday,Afternoon
30-09-2016,17,39,30-09-2016,20,20,Sep,2016,Business,Islamabad,Islamabad,60.672118,Temporary Site,161,22.6107272,Friday,Afternoon
30-09-2016,20,59,30-09-2016,22,34,Sep,2016,Business,Islamabad,Unknown Location,26.875978,Temporary Site,95,16.97430189,Friday,Evening
03-10-2016,17,9,03-10-2016,17,12,Oct,2016,Business,Unknown Location,Islamabad,16.89807,Temporary Site,3,337.9614,Monday,Afternoon
03-10-2016,18,17,03-10-2016,18,34,Oct,2016,Business,Islamabad,Islamabad,4.506152,Temporary Site,17,15.90406588,Monday,Afternoon
03-10-2016,18,51,03-10-2016,19,1,Oct,2016,Business,Islamabad,Islamabad,2.574944,Temporary Site,10,15.449664,Monday,Afternoon
03-10-2016,22,4,03-10-2016,22,33,Oct,2016,Business,Islamabad,Unknown Location,20.438618,Temporary Site,29,42.28679586,Monday,Evening
04-10-2016,9,50,04-10-2016,10,52,Oct,2016,Business,Unknown Location,Unknown Location,46.027124,Temporary Site,62,44.54237806,Tuesday,Morning
04-10-2016,12,17,04-10-2016,12,18,Oct,2016,Business,Unknown Location,Unknown Location,24.301034,Temporary Site,1,1458.06204,Tuesday,Morning
06-10-2016,8,49,06-10-2016,11,36,Oct,2016,Business,Unknown Location,R?walpindi,28.807186,Temporary Site,167,10.34988719,Thursday,Morning
06-10-2016,17,23,06-10-2016,17,40,Oct,2016,Business,R?walpindi,Unknown Location,181.211684,Temporary Site,17,639.5706494,Thursday,Afternoon
06-10-2016,18,37,06-10-2016,18,39,Oct,2016,Business,Unknown Location,Unknown Location,29.611856,Temporary Site,2,888.35568,Thursday,Afternoon
06-10-2016,19,46,06-10-2016,20,26,Oct,2016,Business,Unknown Location,Unknown Location,22.208892,Temporary Site,40,33.313338,Thursday,Evening
07-10-2016,10,56,07-10-2016,10,59,Oct,2016,Business,Unknown Location,Lahore,53.430088,Temporary Site,3,1068.60176,Friday,Morning
07-10-2016,11,27,07-10-2016,11,50,Oct,2016,Business,Lahore,Lahore,4.184284,Temporary Site,23,10.91552348,Friday,Morning
07-10-2016,13,52,07-10-2016,14,8,Oct,2016,Business,Lahore,Unknown Location,9.334172,Temporary Site,16,35.003145,Friday,Afternoon
07-10-2016,14,29,07-10-2016,15,11,Oct,2016,Business,Unknown Location,Lahore,13.357522,Temporary Site,42,19.08217429,Friday,Afternoon
07-10-2016,15,47,07-10-2016,16,2,Oct,2016,Business,Lahore,Lahore,3.862416,Temporary Site,15,15.449664,Friday,Afternoon
07-10-2016,18,8,07-10-2016,18,27,Oct,2016,Business,Lahore,Lahore,4.988954,Temporary Site,19,15.75459158,Friday,Afternoon
07-10-2016,18,33,07-10-2016,19,1,Oct,2016,Business,Lahore,Lahore,9.816974,Temporary Site,28,21.03637286,Friday,Afternoon
08-10-2016,15,3,08-10-2016,15,3,Oct,2016,Business,Karachi,Karachi,5.793624,Temporary Site,0,inf,Saturday,Afternoon
08-10-2016,18,15,08-10-2016,18,18,Oct,2016,Business,Karachi,Unknown Location,12.87472,Temporary Site,3,257.4944,Saturday,Afternoon
09-10-2016,14,4,09-10-2016,14,23,Oct,2016,Business,Unknown Location,Unknown Location,12.391918,Temporary Site,19,39.13237263,Sunday,Afternoon
10-10-2016,17,22,10-10-2016,17,28,Oct,2016,Business,Islamabad,Islamabad,2.735878,Temporary Site,6,27.35878,Monday,Afternoon
10-10-2016,17,33,10-10-2016,18,13,Oct,2016,Business,Islamabad,Unknown Location,15.28873,Temporary Site,40,22.933095,Monday,Afternoon
11-10-2016,1,27,11-10-2016,2,8,Oct,2016,Business,Unknown Location,R?walpindi,27.519714,Meeting,41,40.2727522,Tuesday,Night
12-10-2016,19,18,12-10-2016,19,21,Oct,2016,Business,R?walpindi,Unknown Location,29.611856,Meeting,3,592.23712,Wednesday,Evening
13-10-2016,11,20,13-10-2016,11,58,Oct,2016,Business,Unknown Location,Islamabad,15.771532,Meeting,38,24.90241895,Thursday,Morning
13-10-2016,12,8,13-10-2016,12,14,Oct,2016,Business,Islamabad,Islamabad,1.60934,Meeting,6,16.0934,Thursday,Morning
13-10-2016,13,2,13-10-2016,13,2,Oct,2016,Business,Islamabad,Islamabad,1.126538,Meeting,0,inf,Thursday,Afternoon
13-10-2016,13,37,13-10-2016,13,46,Oct,2016,Business,Islamabad,Islamabad,3.701482,Meeting,9,24.67654667,Thursday,Afternoon
13-10-2016,16,8,13-10-2016,16,53,Oct,2016,Business,Islamabad,Unknown Location,17.541806,Meeting,45,23.38907467,Thursday,Afternoon
14-10-2016,8,50,14-10-2016,9,44,Oct,2016,Business,Unknown Location,R?walpindi,20.438618,Meeting,54,22.70957556,Friday,Morning
14-10-2016,10,16,14-10-2016,10,52,Oct,2016,Business,R?walpindi,Unknown Location,19.955816,Meeting,36,33.25969333,Friday,Morning
14-10-2016,15,56,14-10-2016,16,20,Oct,2016,Business,Unknown Location,Unknown Location,6.115492,Meeting,24,15.28873,Friday,Afternoon
15-10-2016,22,28,15-10-2016,22,48,Oct,2016,Business,Morrisville,Morrisville,9.977908,Meeting,20,29.933724,Saturday,Evening
16-10-2016,0,1,16-10-2016,0,14,Oct,2016,Business,Morrisville,Cary,4.988954,Meeting,13,23.02594154,Sunday,Night
16-10-2016,12,52,16-10-2016,13,11,Oct,2016,Business,Cary,Durham,16.89807,Meeting,19,53.36232632,Sunday,Morning
16-10-2016,14,40,16-10-2016,15,1,Oct,2016,Business,Durham,Morrisville,13.035654,Meeting,21,37.24472571,Sunday,Afternoon
16-10-2016,15,10,16-10-2016,15,19,Oct,2016,Business,Morrisville,Cary,4.988954,Meeting,9,33.25969333,Sunday,Afternoon
16-10-2016,19,27,16-10-2016,19,33,Oct,2016,Business,Whitebridge,Parkway,3.379614,Meeting,6,33.79614,Sunday,Evening
16-10-2016,20,30,16-10-2016,20,39,Oct,2016,Business,Cary,Morrisville,6.920162,Meeting,9,46.13441333,Sunday,Evening
16-10-2016,21,34,16-10-2016,21,41,Oct,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,7,34.48585714,Sunday,Evening
17-10-2016,15,19,17-10-2016,15,57,Oct,2016,Business,Cary,Raleigh,33.152404,Meal/Entertain,38,52.34590105,Monday,Afternoon
17-10-2016,16,29,17-10-2016,17,11,Oct,2016,Business,Raleigh,Cary,28.324384,Meal/Entertain,42,40.46340571,Monday,Afternoon
17-10-2016,18,2,17-10-2016,18,16,Oct,2016,Business,Cary,Apex,9.012304,Meal/Entertain,14,38.62416,Monday,Afternoon
17-10-2016,18,31,17-10-2016,18,45,Oct,2016,Business,Apex,Apex,5.310822,Meal/Entertain,14,22.76066571,Monday,Afternoon
17-10-2016,19,8,17-10-2016,19,25,Oct,2016,Business,Apex,Cary,8.529502,Meal/Entertain,17,30.10412471,Monday,Evening
18-10-2016,8,12,18-10-2016,8,22,Oct,2016,Business,Whitebridge,Edgehill Farms,5.310822,Meal/Entertain,10,31.864932,Tuesday,Morning
18-10-2016,8,53,18-10-2016,9,2,Oct,2016,Business,Edgehill Farms,Whitebridge,5.310822,Meal/Entertain,9,35.40548,Tuesday,Morning
18-10-2016,10,41,18-10-2016,11,9,Oct,2016,Business,Cary,Morrisville,12.713786,Temporary Site,28,27.24382714,Tuesday,Morning
18-10-2016,18,12,18-10-2016,18,33,Oct,2016,Business,Oakland,Emeryville,20.92142,Temporary Site,21,59.77548571,Tuesday,Afternoon
18-10-2016,19,3,18-10-2016,19,13,Oct,2016,Business,Emeryville,Berkeley,4.82802,Temporary Site,10,28.96812,Tuesday,Evening
18-10-2016,20,31,18-10-2016,20,37,Oct,2016,Business,Berkeley,Emeryville,4.82802,Temporary Site,6,48.2802,Tuesday,Evening
19-10-2016,9,33,19-10-2016,9,47,Oct,2016,Business,Emeryville,Oakland,6.115492,Temporary Site,14,26.20925143,Wednesday,Morning
19-10-2016,9,54,19-10-2016,10,21,Oct,2016,Business,Oakland,San Francisco,15.28873,Temporary Site,27,33.97495556,Wednesday,Morning
19-10-2016,13,45,19-10-2016,13,56,Oct,2016,Business,SOMISSPO,French Quarter,2.735878,Temporary Site,11,14.92297091,Wednesday,Afternoon
19-10-2016,14,2,19-10-2016,14,31,Oct,2016,Business,San Francisco,Berkeley,17.380872,Temporary Site,29,35.96042483,Wednesday,Afternoon
19-10-2016,15,44,19-10-2016,16,2,Oct,2016,Business,West Berkeley,North Berkeley Hills,6.598294,Temporary Site,18,21.99431333,Wednesday,Afternoon
19-10-2016,16,6,19-10-2016,16,19,Oct,2016,Business,North Berkeley Hills,Southside,3.540548,Temporary Site,13,16.34099077,Wednesday,Afternoon
19-10-2016,16,33,19-10-2016,17,1,Oct,2016,Business,Berkeley,Emeryville,7.402964,Temporary Site,28,15.86349429,Wednesday,Afternoon
20-10-2016,11,26,20-10-2016,11,34,Oct,2016,Business,Emeryville,Berkeley,4.988954,Temporary Site,8,37.417155,Thursday,Morning
20-10-2016,12,19,20-10-2016,13,17,Oct,2016,Business,Berkeley,San Jose,76.765518,Temporary Site,58,79.41260483,Thursday,Morning
20-10-2016,20,44,20-10-2016,21,37,Oct,2016,Business,San Jose,Emeryville,71.776564,Temporary Site,53,81.25648755,Thursday,Evening
21-10-2016,10,6,21-10-2016,10,21,Oct,2016,Business,Emeryville,Oakland,21.243288,Temporary Site,15,84.973152,Friday,Morning
22-10-2016,0,54,22-10-2016,1,9,Oct,2016,Business,Morrisville,Cary,14.001258,Temporary Site,15,56.005032,Saturday,Night
22-10-2016,13,26,22-10-2016,14,3,Oct,2016,Business,Cary,Raleigh,27.680648,Temporary Site,37,44.8875373,Saturday,Afternoon
22-10-2016,17,8,22-10-2016,17,55,Oct,2016,Business,Raleigh,Cary,22.53076,Temporary Site,47,28.76267234,Saturday,Afternoon
23-10-2016,9,24,23-10-2016,10,5,Oct,2016,Business,Cary,Raleigh,45.222454,Temporary Site,41,66.17920098,Sunday,Morning
23-10-2016,12,17,23-10-2016,12,59,Oct,2016,Business,Raleigh,Cary,45.383388,Temporary Site,42,64.83341143,Sunday,Morning
23-10-2016,19,4,23-10-2016,19,14,Oct,2016,Business,Cary,Morrisville,4.988954,Meal/Entertain,10,29.933724,Sunday,Evening
23-10-2016,21,10,23-10-2016,21,25,Oct,2016,Business,Morrisville,Cary,4.988954,Customer Visit,15,19.955816,Sunday,Evening
24-10-2016,14,57,24-10-2016,15,26,Oct,2016,Business,Cary,Durham,26.393176,Customer Visit,29,54.60657103,Monday,Afternoon
24-10-2016,15,33,24-10-2016,16,13,Oct,2016,Business,Durham,Morrisville,24.783836,Customer Visit,40,37.175754,Monday,Afternoon
24-10-2016,16,34,24-10-2016,16,41,Oct,2016,Business,Morrisville,Cary,3.540548,Customer Visit,7,30.34755429,Monday,Afternoon
25-10-2016,13,27,25-10-2016,14,8,Oct,2016,Business,Cary,Apex,18.024608,Customer Visit,41,26.37747512,Tuesday,Afternoon
25-10-2016,15,4,25-10-2016,15,11,Oct,2016,Business,Apex,Eagle Rock,3.540548,Customer Visit,7,30.34755429,Tuesday,Afternoon
25-10-2016,15,16,25-10-2016,15,33,Oct,2016,Business,Eagle Rock,Cary,5.793624,Customer Visit,17,20.44808471,Tuesday,Afternoon
25-10-2016,20,0,25-10-2016,20,11,Oct,2016,Business,Whitebridge,Savon Height,5.793624,Meal/Entertain,11,31.60158545,Tuesday,Evening
25-10-2016,20,54,25-10-2016,21,3,Oct,2016,Business,Savon Height,Parkway,7.885766,Meal/Entertain,9,52.57177333,Tuesday,Evening
25-10-2016,22,24,25-10-2016,22,45,Oct,2016,Business,Parkway,Whitebridge,14.001258,Errand/Supplies,21,40.00359429,Tuesday,Evening
26-10-2016,19,25,26-10-2016,19,31,Oct,2016,Business,Whitebridge,Parkway,3.379614,Meeting,6,33.79614,Wednesday,Evening
26-10-2016,20,53,26-10-2016,21,3,Oct,2016,Business,Parkway,Whitebridge,3.379614,Meeting,10,20.277684,Wednesday,Evening
27-10-2016,18,51,27-10-2016,19,16,Oct,2016,Business,Cary,Morrisville,13.518456,Meeting,25,32.4442944,Thursday,Afternoon
27-10-2016,19,20,27-10-2016,19,35,Oct,2016,Business,Morrisville,Morrisville,9.495106,Meeting,15,37.980424,Thursday,Evening
27-10-2016,19,52,27-10-2016,20,21,Oct,2016,Business,Huntington Woods,Huntington Woods,19.473014,Meeting,29,40.28899448,Thursday,Evening
27-10-2016,20,47,27-10-2016,20,54,Oct,2016,Business,Huntington Woods,Weston,6.276426,Meeting,7,53.79793714,Thursday,Evening
27-10-2016,21,26,27-10-2016,21,48,Oct,2016,Business,Morrisville,Cary,9.977908,Meeting,22,27.21247636,Thursday,Evening
28-10-2016,11,34,28-10-2016,11,52,Oct,2016,Business,Cary,Durham,16.737136,Meeting,18,55.79045333,Friday,Morning
28-10-2016,13,6,28-10-2016,13,36,Oct,2016,Business,Durham,Cary,15.932466,Meeting,30,31.864932,Friday,Afternoon
28-10-2016,15,53,28-10-2016,17,59,Oct,2016,Business,Cary,Winston Salem,172.19938,Meeting,126,81.99970476,Friday,Afternoon
28-10-2016,18,13,28-10-2016,20,7,Oct,2016,Business,Winston Salem,Asheville,215.007824,Meeting,114,113.1620126,Friday,Afternoon
28-10-2016,20,13,28-10-2016,22,0,Oct,2016,Business,Asheville,Topton,147.737412,Meeting,107,82.8434086,Friday,Evening
29-10-2016,15,22,29-10-2016,17,5,Oct,2016,Business,Topton,Hayesville,65.500138,Meeting,103,38.15542019,Saturday,Afternoon
29-10-2016,17,13,29-10-2016,19,19,Oct,2016,Business,Hayesville,Topton,121.827038,Meeting,126,58.01287524,Saturday,Afternoon
30-10-2016,7,49,30-10-2016,8,30,Oct,2016,Business,Topton,Bryson City,47.958332,Meeting,41,70.18292488,Sunday,Morning
30-10-2016,9,7,30-10-2016,10,9,Oct,2016,Business,Bryson City,Bryson City,26.232242,Meeting,62,25.38604065,Sunday,Morning
30-10-2016,10,11,30-10-2016,10,38,Oct,2016,Business,Bryson City,Bryson City,10.46071,Meeting,27,23.24602222,Sunday,Morning
30-10-2016,10,51,30-10-2016,11,21,Oct,2016,Business,Bryson City,Bryson City,10.138842,Meeting,30,20.277684,Sunday,Morning
30-10-2016,12,24,30-10-2016,12,35,Oct,2016,Business,Bryson City,Almond,10.621644,Meeting,11,57.93624,Sunday,Morning
30-10-2016,12,58,30-10-2016,13,18,Oct,2016,Business,Almond,Bryson City,24.461968,Meeting,20,73.385904,Sunday,Morning
30-10-2016,13,24,30-10-2016,14,37,Oct,2016,Business,Bryson City,Asheville,110.078856,Meeting,73,90.47577205,Sunday,Afternoon
30-10-2016,15,22,30-10-2016,18,23,Oct,2016,Business,Asheville,Mebane,315.269706,Meeting,181,104.5092948,Sunday,Afternoon
30-10-2016,18,26,30-10-2016,19,39,Oct,2016,Business,Mebane,Cary,72.742168,Meeting,73,59.78808329,Sunday,Afternoon
31-10-2016,18,11,31-10-2016,18,20,Oct,2016,Business,Cary,Morrisville,5.149888,Meeting,9,34.33258667,Monday,Afternoon
31-10-2016,18,47,31-10-2016,19,16,Oct,2016,Business,Morrisville,Raleigh,16.576202,Meeting,29,34.29559034,Monday,Afternoon
31-10-2016,20,18,31-10-2016,20,44,Oct,2016,Business,Raleigh,Cary,21.082354,Meeting,26,48.65158615,Monday,Evening
31-10-2016,21,45,31-10-2016,22,10,Oct,2016,Business,Savon Height,Whitebridge,15.449664,Errand/Supplies,25,37.0791936,Monday,Evening
01-11-2016,11,50,01-11-2016,12,27,Nov,2016,Business,Cary,Durham,26.55411,Errand/Supplies,37,43.06071892,Tuesday,Morning
01-11-2016,16,29,01-11-2016,17,2,Nov,2016,Business,Durham,Cary,20.599552,Errand/Supplies,33,37.45373091,Tuesday,Afternoon
01-11-2016,17,35,01-11-2016,17,42,Nov,2016,Business,Whitebridge,Whitebridge,1.931208,Errand/Supplies,7,16.55321143,Tuesday,Afternoon
01-11-2016,19,14,01-11-2016,19,20,Nov,2016,Business,Whitebridge,Whitebridge,1.60934,Errand/Supplies,6,16.0934,Tuesday,Evening
01-11-2016,19,59,01-11-2016,20,12,Nov,2016,Business,Whitebridge,Whitebridge,6.598294,Errand/Supplies,13,30.45366462,Tuesday,Evening
01-11-2016,20,41,01-11-2016,20,55,Nov,2016,Business,Whitebridge,Whitebridge,6.759228,Meal/Entertain,14,28.96812,Tuesday,Evening
02-11-2016,15,10,02-11-2016,15,18,Nov,2016,Business,Whitebridge,Westpark Place,2.253076,Meal/Entertain,8,16.89807,Wednesday,Afternoon
02-11-2016,15,45,02-11-2016,15,52,Nov,2016,Business,Westpark Place,Whitebridge,2.896812,Meal/Entertain,7,24.82981714,Wednesday,Afternoon
02-11-2016,16,46,02-11-2016,17,11,Nov,2016,Business,Cary,Morrisville,13.67939,Meeting,25,32.830536,Wednesday,Afternoon
02-11-2016,17,34,02-11-2016,17,49,Nov,2016,Business,Morrisville,Morrisville,8.0467,Meeting,15,32.1868,Wednesday,Afternoon
02-11-2016,17,53,02-11-2016,18,0,Nov,2016,Business,Morrisville,Cary,6.115492,Meeting,7,52.41850286,Wednesday,Afternoon
03-11-2016,11,28,03-11-2016,11,34,Nov,2016,Business,Whitebridge,Hazelwood,4.02335,Meeting,6,40.2335,Thursday,Morning
03-11-2016,12,43,03-11-2016,12,49,Nov,2016,Business,Hazelwood,Whitebridge,3.862416,Meeting,6,38.62416,Thursday,Morning
03-11-2016,13,42,03-11-2016,13,47,Nov,2016,Business,Whitebridge,Westpark Place,2.253076,Meeting,5,27.036912,Thursday,Afternoon
03-11-2016,14,13,03-11-2016,14,26,Nov,2016,Business,Westpark Place,Whitebridge,2.896812,Meeting,13,13.36990154,Thursday,Afternoon
03-11-2016,18,51,03-11-2016,19,8,Nov,2016,Business,Cary,Morrisville,4.988954,Meal/Entertain,17,17.60807294,Thursday,Afternoon
03-11-2016,22,46,03-11-2016,22,58,Nov,2016,Business,Morrisville,Cary,4.988954,Customer Visit,12,24.94477,Thursday,Evening
04-11-2016,10,2,04-11-2016,10,18,Nov,2016,Business,Cary,Morrisville,12.713786,Temporary Site,16,47.6766975,Friday,Morning
04-11-2016,18,14,04-11-2016,18,21,Nov,2016,Business,San Jose,Santa Clara,6.115492,Temporary Site,7,52.41850286,Friday,Afternoon
04-11-2016,21,4,04-11-2016,21,20,Nov,2016,Business,Agnew,Cory,6.920162,Temporary Site,16,25.9506075,Friday,Evening
04-11-2016,22,12,04-11-2016,22,25,Nov,2016,Business,Cory,Agnew,6.276426,Temporary Site,13,28.96812,Friday,Evening
05-11-2016,8,34,05-11-2016,8,43,Nov,2016,Business,Agnew,Renaissance,3.540548,Temporary Site,9,23.60365333,Saturday,Morning
05-11-2016,17,29,05-11-2016,17,40,Nov,2016,Business,Renaissance,Agnew,4.506152,Temporary Site,11,24.57901091,Saturday,Afternoon
05-11-2016,19,20,05-11-2016,19,28,Nov,2016,Business,Agnew,Agnew,3.540548,Temporary Site,8,26.55411,Saturday,Evening
06-11-2016,10,50,06-11-2016,11,4,Nov,2016,Business,Agnew,Renaissance,3.862416,Temporary Site,14,16.55321143,Sunday,Morning
06-11-2016,16,5,06-11-2016,16,22,Nov,2016,Business,Renaissance,Agnew,4.506152,Meeting,17,15.90406588,Sunday,Afternoon
06-11-2016,16,27,06-11-2016,17,28,Nov,2016,Business,Santa Clara,Berkeley,70.650026,Customer Visit,61,69.49182885,Sunday,Afternoon
06-11-2016,19,4,06-11-2016,19,12,Nov,2016,Business,Downtown,West Berkeley,2.896812,Customer Visit,8,21.72609,Sunday,Evening
06-11-2016,20,6,06-11-2016,20,21,Nov,2016,Business,West Berkeley,Central,5.310822,Customer Visit,15,21.243288,Sunday,Evening
07-11-2016,12,28,07-11-2016,12,57,Nov,2016,Business,Berkeley,San Francisco,18.990212,Between Offices,29,39.29009379,Monday,Morning
07-11-2016,19,17,07-11-2016,19,57,Nov,2016,Business,San Francisco,Berkeley,21.243288,Between Offices,40,31.864932,Monday,Evening
08-11-2016,10,29,08-11-2016,10,57,Nov,2016,Business,Berkeley,San Francisco,19.633948,Between Offices,28,42.07274571,Tuesday,Morning
08-11-2016,12,16,08-11-2016,12,49,Nov,2016,Business,San Francisco,Berkeley,18.185542,Meeting,33,33.06462182,Tuesday,Morning
08-11-2016,13,41,08-11-2016,14,1,Nov,2016,Business,Berkeley,Emeryville,5.793624,Meeting,20,17.380872,Tuesday,Afternoon
08-11-2016,16,21,08-11-2016,16,34,Nov,2016,Business,Emeryville,Berkeley,4.82802,Meeting,13,22.28316923,Tuesday,Afternoon
09-11-2016,13,8,09-11-2016,13,41,Nov,2016,Business,Berkeley,San Francisco,18.346476,Meeting,33,33.35722909,Wednesday,Afternoon
09-11-2016,15,58,09-11-2016,16,4,Nov,2016,Business,NOMA,Downtown,1.448406,Meeting,6,14.48406,Wednesday,Afternoon
09-11-2016,17,31,09-11-2016,18,3,Nov,2016,Business,Downtown,Sunnyside,9.977908,Meeting,32,18.7085775,Wednesday,Afternoon
09-11-2016,18,9,09-11-2016,18,14,Nov,2016,Business,Sunnyside,Ingleside,1.126538,Meeting,5,13.518456,Wednesday,Afternoon
09-11-2016,18,21,09-11-2016,18,35,Nov,2016,Business,Ingleside,Potrero Flats,8.85137,Meeting,14,37.93444286,Wednesday,Afternoon
09-11-2016,18,40,09-11-2016,19,17,Nov,2016,Business,San Francisco,Oakland,20.438618,Customer Visit,37,33.14370486,Wednesday,Afternoon
09-11-2016,20,52,09-11-2016,21,2,Nov,2016,Business,Oakland,Berkeley,4.184284,Customer Visit,10,25.105704,Wednesday,Evening
09-11-2016,21,56,09-11-2016,22,2,Nov,2016,Business,Central,Central,1.770274,Customer Visit,6,17.70274,Wednesday,Evening
10-11-2016,9,46,10-11-2016,10,15,Nov,2016,Business,Berkeley,San Francisco,20.277684,Temporary Site,29,41.95382897,Thursday,Morning
10-11-2016,10,20,10-11-2016,10,31,Nov,2016,Business,Tenderloin,SOMISSPO,1.931208,Temporary Site,11,10.53386182,Thursday,Morning
10-11-2016,14,57,10-11-2016,15,7,Nov,2016,Business,SOMISSPO,Tenderloin,1.770274,Temporary Site,10,10.621644,Thursday,Afternoon
10-11-2016,15,17,10-11-2016,15,22,Nov,2016,Business,San Francisco,Oakland,15.932466,Temporary Site,5,191.189592,Thursday,Afternoon
10-11-2016,15,30,10-11-2016,15,53,Nov,2016,Business,Oakland,Berkeley,9.65604,Meeting,23,25.18966957,Thursday,Afternoon
10-11-2016,19,18,10-11-2016,19,21,Nov,2016,Business,West Berkeley,Central,1.287472,Meeting,3,25.74944,Thursday,Evening
11-11-2016,9,35,11-11-2016,10,23,Nov,2016,Business,Berkeley,Menlo Park,73.868706,Customer Visit,48,92.3358825,Friday,Morning
11-11-2016,12,58,11-11-2016,13,13,Nov,2016,Business,Menlo Park,Palo Alto,6.43736,Customer Visit,15,25.74944,Friday,Morning
11-11-2016,14,20,11-11-2016,14,32,Nov,2016,Business,Palo Alto,Menlo Park,4.02335,Customer Visit,12,20.11675,Friday,Afternoon
11-11-2016,14,39,11-11-2016,15,46,Nov,2016,Business,Menlo Park,Berkeley,58.901844,Customer Visit,67,52.74792,Friday,Afternoon
11-11-2016,18,30,11-11-2016,18,43,Nov,2016,Business,Central,College Avenue,4.667086,Customer Visit,13,21.54039692,Friday,Afternoon
11-11-2016,21,8,11-11-2016,21,18,Nov,2016,Business,College Avenue,Central,4.184284,Customer Visit,10,25.105704,Friday,Evening
12-11-2016,10,32,12-11-2016,10,52,Nov,2016,Business,Central,South,3.701482,Customer Visit,20,11.104446,Saturday,Morning
12-11-2016,10,55,12-11-2016,11,25,Nov,2016,Business,South,Downtown,10.299776,Customer Visit,30,20.599552,Saturday,Morning
12-11-2016,13,7,12-11-2016,13,15,Nov,2016,Business,Downtown,Central,2.253076,Customer Visit,8,16.89807,Saturday,Afternoon
12-11-2016,13,46,12-11-2016,13,50,Nov,2016,Business,Central,West Berkeley,0.965604,Customer Visit,4,14.48406,Saturday,Afternoon
12-11-2016,14,22,12-11-2016,14,53,Nov,2016,Business,West Berkeley,South,9.495106,Meeting,31,18.37762452,Saturday,Afternoon
12-11-2016,15,14,12-11-2016,15,21,Nov,2016,Business,South,Southwest Berkeley,1.287472,Meeting,7,11.03547429,Saturday,Afternoon
12-11-2016,15,25,12-11-2016,15,36,Nov,2016,Business,Berkeley,Emeryville,2.092142,Meeting,11,11.41168364,Saturday,Afternoon
12-11-2016,15,40,12-11-2016,15,59,Nov,2016,Business,Emeryville,Berkeley,5.954558,Errand/Supplies,19,18.80386737,Saturday,Afternoon
13-11-2016,8,54,13-11-2016,9,2,Nov,2016,Business,Central,Central,3.701482,Errand/Supplies,8,27.761115,Sunday,Morning
13-11-2016,9,27,13-11-2016,9,53,Nov,2016,Business,Central,Central,4.184284,Errand/Supplies,26,9.65604,Sunday,Morning
13-11-2016,10,31,13-11-2016,10,37,Nov,2016,Business,Central,Southside,3.057746,Errand/Supplies,6,30.57746,Sunday,Morning
13-11-2016,11,4,13-11-2016,11,16,Nov,2016,Business,Southside,West Berkeley,3.379614,Errand/Supplies,12,16.89807,Sunday,Morning
13-11-2016,12,22,13-11-2016,12,51,Nov,2016,Business,West Berkeley,Southside,6.43736,Meeting,29,13.31867586,Sunday,Morning
13-11-2016,13,5,13-11-2016,13,11,Nov,2016,Business,Southside,South Berkeley,1.448406,Meeting,6,14.48406,Sunday,Afternoon
13-11-2016,13,14,13-11-2016,13,18,Nov,2016,Business,South Berkeley,Southside,1.448406,Meeting,4,21.72609,Sunday,Afternoon
13-11-2016,14,35,13-11-2016,14,46,Nov,2016,Business,Southside,Central,3.862416,Meeting,11,21.06772364,Sunday,Afternoon
13-11-2016,15,14,13-11-2016,15,24,Nov,2016,Business,Central,Southside,3.057746,Meeting,10,18.346476,Sunday,Afternoon
13-11-2016,15,47,13-11-2016,15,59,Nov,2016,Business,Southside,Central,3.057746,Meeting,12,15.28873,Sunday,Afternoon
14-11-2016,11,24,14-11-2016,12,13,Nov,2016,Business,Berkeley,Mountain View,71.776564,Customer Visit,49,87.8896702,Monday,Morning
14-11-2016,13,40,14-11-2016,14,33,Nov,2016,Business,Mountain View,Berkeley,70.167224,Customer Visit,53,79.43459321,Monday,Afternoon
14-11-2016,15,27,14-11-2016,15,36,Nov,2016,Business,Berkeley,Emeryville,4.02335,Customer Visit,9,26.82233333,Monday,Afternoon
14-11-2016,20,19,14-11-2016,20,30,Nov,2016,Business,Emeryville,Berkeley,5.954558,Errand/Supplies,11,32.47940727,Monday,Evening
15-11-2016,13,59,15-11-2016,14,6,Nov,2016,Business,Berkeley,Oakland,8.207634,Errand/Supplies,7,70.35114857,Tuesday,Afternoon
15-11-2016,14,9,15-11-2016,14,26,Nov,2016,Business,Oakland,San Francisco,15.610598,Temporary Site,17,55.09622824,Tuesday,Afternoon
15-11-2016,20,44,15-11-2016,21,0,Nov,2016,Business,San Francisco,Berkeley,18.990212,Temporary Site,16,71.213295,Tuesday,Evening
16-11-2016,20,21,16-11-2016,20,27,Nov,2016,Business,Berkeley,El Cerrito,3.701482,Temporary Site,6,37.01482,Wednesday,Evening
